FRACHOURS, 2SIGMALO, 2SIGMAHI, 3SIGMALO, 3SIGMAHI, 4SIGMALO, 4SIGMAHI
21.29,2.1,6.96,0.88,8.18,-0.34,9.39
21.33,2.1,6.94,0.88,8.16,-0.33,9.37
21.38,2.07,6.95,0.85,8.17,-0.37,9.39
21.42,2.07,7,0.83,8.24,-0.4,9.47
21.46,2.06,7.11,0.8,8.37,-0.46,9.63
21.5,2.11,7.21,0.83,8.48,-0.44,9.75
21.54,2.11,7.3,0.82,8.6,-0.48,9.9
21.58,2.12,7.39,0.81,8.71,-0.51,10.03
21.63,2.15,7.44,0.82,8.77,-0.5,10.09
21.67,2.18,7.45,0.87,8.77,-0.45,10.09
21.71,2.22,7.4,0.93,8.69,-0.36,9.99
21.75,2.24,7.32,0.96,8.59,-0.31,9.86
21.79,2.23,7.26,0.98,8.51,-0.28,9.77
21.83,2.24,7.2,1,8.44,-0.24,9.68
21.88,2.23,7.16,1,8.4,-0.23,9.63
21.92,2.23,7.12,1,8.35,-0.22,9.57
21.96,2.23,7.09,1.01,8.31,-0.21,9.53
22.0,2.22,7.06,1.01,8.27,-0.2,9.48
22.04,2.21,7.04,1.01,8.25,-0.2,9.45
22.08,2.2,7.01,1,8.21,-0.2,9.41
22.13,2.18,6.99,0.98,8.19,-0.22,9.39
22.17,2.16,6.96,0.96,8.17,-0.25,9.37
22.21,2.12,6.95,0.92,8.16,-0.29,9.37
22.25,2.12,6.94,0.91,8.15,-0.3,9.35
22.29,2.08,6.92,0.87,8.14,-0.34,9.35
22.33,2.08,6.9,0.87,8.11,-0.33,9.32
22.38,2.06,6.91,0.84,8.12,-0.37,9.34
22.42,2.05,6.96,0.83,8.19,-0.4,9.42
22.46,2.05,7.07,0.79,8.33,-0.46,9.58
22.5,2.09,7.17,0.82,8.44,-0.45,9.71
22.54,2.1,7.27,0.8,8.56,-0.49,9.86
22.58,2.1,7.36,0.79,8.67,-0.52,9.99
22.63,2.13,7.41,0.8,8.74,-0.52,10.06
22.67,2.16,7.42,0.85,8.74,-0.47,10.06
22.71,2.2,7.37,0.91,8.66,-0.38,9.95
22.75,2.22,7.28,0.95,8.55,-0.31,9.81
22.79,2.22,7.22,0.97,8.47,-0.28,9.71
22.83,2.22,7.15,0.99,8.39,-0.24,9.62
22.88,2.21,7.12,0.99,8.34,-0.24,9.57
22.92,2.21,7.08,1,8.29,-0.22,9.51
22.96,2.22,7.04,1.01,8.25,-0.2,9.45
23.0,2.21,7.01,1.01,8.21,-0.19,9.41
23.04,2.2,6.99,1.01,8.18,-0.19,9.38
23.08,2.19,6.96,1,8.15,-0.19,9.34
23.13,2.17,6.93,0.98,8.12,-0.21,9.31
23.17,2.14,6.91,0.95,8.1,-0.24,9.3
23.21,2.11,6.9,0.92,8.09,-0.28,9.29
23.25,2.11,6.88,0.91,8.07,-0.28,9.26
23.29,2.08,6.86,0.88,8.06,-0.31,9.25
23.33,2.07,6.84,0.88,8.03,-0.31,9.22
23.38,2.05,6.85,0.85,8.05,-0.35,9.25
23.42,2.04,6.91,0.83,8.12,-0.39,9.34
23.46,2.04,7.02,0.79,8.26,-0.46,9.51
23.5,2.07,7.12,0.81,8.38,-0.45,9.64
23.54,2.07,7.22,0.79,8.51,-0.5,9.8
23.58,2.08,7.32,0.77,8.62,-0.54,9.93
23.63,2.1,7.38,0.78,8.69,-0.54,10.01
23.67,2.14,7.39,0.82,8.7,-0.49,10.01
23.71,2.17,7.34,0.88,8.63,-0.41,9.92
23.75,2.19,7.25,0.93,8.51,-0.34,9.77
23.79,2.19,7.19,0.94,8.44,-0.31,9.69
23.83,2.19,7.12,0.96,8.35,-0.27,9.59
23.88,2.18,7.09,0.96,8.31,-0.27,9.54
23.92,2.18,7.05,0.97,8.26,-0.25,9.48
23.96,2.19,7.01,0.98,8.22,-0.23,9.43
24.0,2.18,6.99,0.98,8.19,-0.22,9.39
24.04,2.17,6.96,0.97,8.16,-0.23,9.36
24.08,2.16,6.93,0.97,8.13,-0.23,9.32
24.13,2.14,6.92,0.94,8.11,-0.25,9.31
24.17,2.11,6.9,0.91,8.1,-0.29,9.29
24.21,2.08,6.89,0.88,8.09,-0.32,9.29
24.25,2.07,6.87,0.87,8.07,-0.33,9.27
24.29,2.04,6.86,0.84,8.06,-0.36,9.26
24.33,2.04,6.84,0.84,8.03,-0.36,9.23
24.38,2.02,6.84,0.81,8.05,-0.39,9.26
24.42,2.01,6.9,0.79,8.13,-0.43,9.35
24.46,2.01,7.01,0.76,8.26,-0.49,9.51
24.5,2.05,7.11,0.78,8.37,-0.48,9.64
24.54,2.05,7.21,0.76,8.5,-0.53,9.79
24.58,2.06,7.3,0.75,8.61,-0.56,9.91
24.63,2.07,7.36,0.75,8.68,-0.57,10
24.67,2.11,7.37,0.79,8.68,-0.52,10
24.71,2.14,7.32,0.85,8.62,-0.45,9.91
24.75,2.16,7.23,0.89,8.5,-0.38,9.77
24.79,2.16,7.17,0.9,8.42,-0.35,9.68
24.83,2.16,7.11,0.93,8.34,-0.31,9.58
24.88,2.15,7.08,0.92,8.31,-0.31,9.54
24.92,2.15,7.03,0.93,8.25,-0.29,9.47
24.96,2.15,7,0.94,8.21,-0.27,9.42
25.0,2.15,6.97,0.94,8.17,-0.26,9.38
25.04,2.14,6.94,0.94,8.15,-0.26,9.35
25.08,2.13,6.91,0.94,8.11,-0.26,9.3
25.13,2.11,6.9,0.92,8.09,-0.28,9.29
25.17,2.08,6.88,0.88,8.08,-0.32,9.28
25.21,2.05,6.87,0.85,8.07,-0.35,9.27
25.25,2.04,6.85,0.84,8.06,-0.36,9.26
25.29,2.02,6.84,0.82,8.04,-0.39,9.25
25.33,2.02,6.82,0.82,8.02,-0.39,9.22
25.38,2,6.83,0.79,8.04,-0.42,9.25
25.42,1.99,6.9,0.77,8.12,-0.46,9.35
25.46,1.99,7,0.74,8.26,-0.51,9.51
25.5,2.04,7.1,0.78,8.36,-0.49,9.62
25.54,2.05,7.2,0.76,8.48,-0.53,9.77
25.58,2.07,7.28,0.76,8.58,-0.54,9.88
25.63,2.09,7.33,0.78,8.64,-0.53,9.95
25.67,2.12,7.34,0.81,8.65,-0.5,9.96
25.71,2.14,7.3,0.85,8.59,-0.43,9.88
25.75,2.17,7.2,0.91,8.46,-0.35,9.72
25.79,2.16,7.14,0.92,8.38,-0.33,9.62
25.83,2.16,7.07,0.93,8.3,-0.29,9.53
25.88,2.14,7.04,0.91,8.26,-0.31,9.49
25.92,2.14,6.99,0.92,8.21,-0.29,9.42
25.96,2.14,6.96,0.94,8.16,-0.27,9.36
26.0,2.13,6.93,0.94,8.13,-0.26,9.33
26.04,2.13,6.9,0.93,8.1,-0.26,9.29
26.08,2.12,6.87,0.93,8.06,-0.26,9.25
26.13,2.09,6.86,0.9,8.05,-0.29,9.24
26.17,2.06,6.84,0.87,8.04,-0.33,9.23
26.21,2.03,6.83,0.84,8.03,-0.36,9.23
26.25,2.02,6.82,0.82,8.02,-0.38,9.22
26.29,2,6.8,0.8,8,-0.4,9.2
26.33,1.99,6.79,0.79,7.98,-0.41,9.18
26.38,1.97,6.79,0.77,8,-0.44,9.21
26.42,1.97,6.86,0.75,8.08,-0.47,9.3
26.46,1.97,6.96,0.73,8.21,-0.52,9.46
26.5,2.02,7.06,0.76,8.32,-0.5,9.58
26.54,2.03,7.16,0.75,8.44,-0.54,9.72
26.58,2.05,7.24,0.75,8.54,-0.55,9.83
26.63,2.07,7.3,0.77,8.6,-0.54,9.91
26.67,2.1,7.32,0.79,8.62,-0.51,9.92
26.71,2.13,7.27,0.85,8.55,-0.44,9.83
26.75,2.15,7.17,0.9,8.42,-0.35,9.67
26.79,2.15,7.1,0.91,8.34,-0.33,9.58
26.83,2.15,7.04,0.93,8.26,-0.3,9.49
26.88,2.12,7,0.9,8.22,-0.32,9.44
26.92,2.12,6.96,0.91,8.17,-0.3,9.39
26.96,2.13,6.92,0.93,8.12,-0.27,9.32
27.0,2.12,6.9,0.92,8.09,-0.27,9.29
27.04,2.11,6.87,0.93,8.05,-0.26,9.24
27.08,2.11,6.84,0.92,8.02,-0.26,9.2
27.13,2.08,6.82,0.9,8,-0.29,9.19
27.17,2.05,6.8,0.87,7.99,-0.32,9.17
27.21,2.03,6.79,0.84,7.98,-0.35,9.16
27.25,2.01,6.77,0.82,7.96,-0.37,9.15
27.29,1.99,6.75,0.81,7.94,-0.38,9.13
27.33,1.98,6.74,0.79,7.93,-0.4,9.12
27.38,1.96,6.75,0.77,7.95,-0.43,9.14
27.42,1.97,6.82,0.75,8.03,-0.46,9.24
27.46,1.97,6.93,0.73,8.17,-0.51,9.41
27.5,2.01,7.03,0.76,8.28,-0.49,9.54
27.54,2.01,7.14,0.73,8.42,-0.55,9.7
27.58,2.02,7.22,0.72,8.51,-0.58,9.81
27.63,2.06,7.28,0.76,8.58,-0.55,9.88
27.67,2.08,7.29,0.78,8.59,-0.52,9.89
27.71,2.12,7.25,0.83,8.53,-0.45,9.81
27.75,2.14,7.13,0.9,8.38,-0.35,9.62
27.79,2.14,7.07,0.9,8.31,-0.33,9.54
27.83,2.13,7.01,0.92,8.23,-0.3,9.45
27.88,2.11,6.97,0.89,8.19,-0.32,9.4
27.92,2.12,6.93,0.91,8.13,-0.29,9.34
27.96,2.12,6.89,0.93,8.09,-0.26,9.28
28.0,2.11,6.87,0.93,8.05,-0.26,9.24
28.04,2.11,6.84,0.93,8.02,-0.25,9.2
28.08,2.11,6.82,0.93,7.99,-0.25,9.17
28.13,2.09,6.8,0.91,7.97,-0.27,9.15
28.17,2.06,6.78,0.88,7.95,-0.3,9.13
28.21,2.04,6.77,0.86,7.95,-0.32,9.13
28.25,2.02,6.75,0.84,7.94,-0.35,9.12
28.29,2,6.74,0.81,7.92,-0.37,9.1
28.33,1.98,6.73,0.8,7.91,-0.39,9.1
28.38,1.96,6.75,0.77,7.94,-0.43,9.14
28.42,1.97,6.82,0.76,8.03,-0.45,9.24
28.46,1.97,6.92,0.73,8.16,-0.5,9.4
28.5,2.01,7.03,0.76,8.28,-0.49,9.53
28.54,2.02,7.13,0.74,8.41,-0.53,9.69
28.58,2.04,7.21,0.75,8.5,-0.54,9.79
28.63,2.07,7.27,0.77,8.57,-0.52,9.87
28.67,2.1,7.28,0.8,8.58,-0.5,9.87
28.71,2.13,7.24,0.85,8.52,-0.43,9.8
28.75,2.16,7.12,0.92,8.36,-0.32,9.6
28.79,2.16,7.05,0.93,8.28,-0.29,9.5
28.83,2.16,6.99,0.95,8.2,-0.26,9.4
28.88,2.13,6.95,0.93,8.15,-0.27,9.36
28.92,2.14,6.91,0.94,8.1,-0.25,9.3
28.96,2.14,6.87,0.96,8.05,-0.22,9.24
29.0,2.13,6.84,0.96,8.02,-0.22,9.19
29.04,2.13,6.81,0.96,7.99,-0.22,9.16
29.08,2.12,6.79,0.95,7.96,-0.21,9.12
29.13,2.1,6.77,0.93,7.94,-0.24,9.11
29.17,2.07,6.75,0.9,7.92,-0.28,9.09
29.21,2.04,6.74,0.87,7.91,-0.3,9.09
29.25,2.02,6.73,0.85,7.9,-0.33,9.08
29.29,2,6.71,0.82,7.89,-0.36,9.06
29.33,1.98,6.7,0.8,7.88,-0.38,9.06
29.38,1.96,6.71,0.77,7.9,-0.42,9.09
29.42,1.97,6.78,0.76,7.99,-0.44,9.19
29.46,1.97,6.89,0.74,8.12,-0.5,9.36
29.5,2.01,7,0.77,8.24,-0.48,9.49
29.54,2.03,7.1,0.76,8.37,-0.51,9.64
29.58,2.05,7.17,0.77,8.45,-0.51,9.74
29.63,2.08,7.24,0.79,8.53,-0.5,9.82
29.67,2.1,7.26,0.8,8.55,-0.49,9.84
29.71,2.12,7.22,0.85,8.49,-0.43,9.77
29.75,2.16,7.09,0.92,8.33,-0.31,9.56
29.79,2.16,7.03,0.94,8.24,-0.28,9.46
29.83,2.15,6.96,0.95,8.16,-0.25,9.37
29.88,2.13,6.92,0.94,8.12,-0.26,9.31
29.92,2.13,6.88,0.95,8.07,-0.24,9.26
29.96,2.14,6.85,0.96,8.02,-0.21,9.2
30.0,2.13,6.82,0.96,7.99,-0.21,9.16
30.04,2.12,6.79,0.96,7.96,-0.21,9.13
30.08,2.12,6.77,0.95,7.93,-0.21,9.09
30.13,2.09,6.75,0.93,7.91,-0.24,9.08
30.17,2.06,6.73,0.89,7.89,-0.27,9.06
30.21,2.03,6.72,0.86,7.89,-0.31,9.06
30.25,2.01,6.7,0.84,7.88,-0.33,9.05
30.29,1.99,6.69,0.81,7.87,-0.37,9.04
30.33,1.97,6.68,0.79,7.86,-0.39,9.04
30.38,1.95,6.7,0.76,7.89,-0.43,9.08
30.42,1.96,6.77,0.75,7.97,-0.45,9.18
30.46,1.96,6.88,0.73,8.11,-0.5,9.34
30.5,2.01,6.98,0.77,8.22,-0.47,9.47
30.54,2.03,7.09,0.77,8.35,-0.5,9.62
30.58,2.05,7.16,0.78,8.44,-0.5,9.72
30.63,2.08,7.23,0.79,8.52,-0.5,9.81
30.67,2.1,7.25,0.81,8.54,-0.48,9.83
30.71,2.12,7.22,0.85,8.49,-0.43,9.76
30.75,2.16,7.08,0.93,8.31,-0.3,9.54
30.79,2.16,7.02,0.94,8.23,-0.27,9.45
30.83,2.16,6.95,0.96,8.15,-0.24,9.35
30.88,2.14,6.91,0.94,8.1,-0.25,9.3
30.92,2.13,6.87,0.95,8.06,-0.24,9.24
30.96,2.14,6.84,0.97,8.01,-0.21,9.18
31.0,2.13,6.8,0.96,7.97,-0.2,9.14
31.04,2.13,6.78,0.96,7.94,-0.2,9.1
31.08,2.12,6.75,0.96,7.91,-0.2,9.07
31.13,2.09,6.74,0.93,7.9,-0.23,9.06
31.17,2.06,6.71,0.9,7.88,-0.26,9.04
31.21,2.04,6.71,0.87,7.87,-0.29,9.04
31.25,2.02,6.69,0.85,7.86,-0.32,9.03
31.29,2,6.67,0.83,7.84,-0.34,9.01
31.33,1.98,6.66,0.81,7.83,-0.36,9
31.38,1.96,6.68,0.78,7.86,-0.4,9.04
31.42,1.97,6.75,0.78,7.94,-0.41,9.14
31.46,1.98,6.86,0.76,8.08,-0.46,9.3
31.5,2.03,6.97,0.8,8.2,-0.43,9.43
31.54,2.05,7.08,0.8,8.33,-0.46,9.59
31.58,2.08,7.15,0.81,8.42,-0.46,9.69
31.63,2.09,7.23,0.81,8.51,-0.47,9.8
31.67,2.11,7.25,0.83,8.54,-0.46,9.82
31.71,2.14,7.22,0.87,8.49,-0.4,9.76
31.75,2.18,7.07,0.96,8.3,-0.27,9.52
31.79,2.18,7.01,0.97,8.22,-0.24,9.42
31.83,2.18,6.94,0.99,8.13,-0.2,9.32
31.88,2.17,6.89,0.99,8.07,-0.19,9.25
31.92,2.18,6.84,1.01,8.01,-0.16,9.18
31.96,2.18,6.81,1.02,7.97,-0.14,9.12
32.0,2.17,6.78,1.01,7.93,-0.14,9.08
32.04,2.16,6.75,1.01,7.9,-0.14,9.05
32.08,2.15,6.73,1,7.87,-0.14,9.02
32.13,2.12,6.71,0.98,7.86,-0.17,9
32.17,2.09,6.69,0.95,7.84,-0.2,8.98
32.21,2.07,6.68,0.92,7.83,-0.24,8.99
32.25,2.05,6.66,0.89,7.82,-0.26,8.97
32.29,2.03,6.65,0.87,7.8,-0.28,8.96
32.33,2.01,6.64,0.85,7.8,-0.31,8.96
32.38,2,6.66,0.83,7.82,-0.33,8.99
32.42,2,6.73,0.82,7.92,-0.36,9.1
32.46,2.01,6.85,0.8,8.06,-0.41,9.27
32.5,2.06,6.96,0.84,8.18,-0.38,9.41
32.54,2.08,7.08,0.83,8.33,-0.42,9.58
32.58,2.1,7.16,0.83,8.43,-0.43,9.69
32.63,2.11,7.24,0.83,8.52,-0.45,9.8
32.67,2.13,7.27,0.84,8.55,-0.44,9.84
32.71,2.15,7.23,0.89,8.49,-0.38,9.76
32.75,2.2,7.08,0.97,8.3,-0.25,9.52
32.79,2.2,7.01,0.99,8.21,-0.21,9.41
32.83,2.2,6.93,1.01,8.12,-0.17,9.3
32.88,2.19,6.88,1.02,8.06,-0.16,9.23
32.92,2.19,6.83,1.03,7.99,-0.12,9.15
32.96,2.19,6.79,1.04,7.94,-0.11,9.09
33.0,2.18,6.76,1.04,7.9,-0.1,9.04
33.04,2.18,6.73,1.04,7.87,-0.1,9.01
33.08,2.17,6.71,1.03,7.84,-0.1,8.98
33.13,2.14,6.69,1.01,7.82,-0.13,8.96
33.17,2.11,6.67,0.97,7.8,-0.17,8.94
33.21,2.09,6.66,0.94,7.8,-0.2,8.94
33.25,2.07,6.64,0.92,7.78,-0.22,8.92
33.29,2.05,6.62,0.9,7.77,-0.24,8.91
33.33,2.03,6.61,0.88,7.76,-0.27,8.91
33.38,2.02,6.63,0.86,7.78,-0.29,8.93
33.42,2.02,6.7,0.85,7.87,-0.32,9.04
33.46,2.03,6.82,0.83,8.02,-0.36,9.21
33.5,2.08,6.93,0.87,8.15,-0.34,9.36
33.54,2.1,7.06,0.85,8.3,-0.39,9.54
33.58,2.11,7.15,0.85,8.4,-0.4,9.66
33.63,2.13,7.22,0.86,8.49,-0.41,9.76
33.67,2.13,7.27,0.85,8.56,-0.44,9.84
33.71,2.17,7.22,0.9,8.48,-0.36,9.74
33.75,2.2,7.08,0.98,8.3,-0.24,9.52
33.79,2.21,7,1.02,8.19,-0.18,9.39
33.83,2.21,6.93,1.03,8.1,-0.14,9.28
33.88,2.2,6.88,1.04,8.05,-0.13,9.21
33.92,2.21,6.82,1.06,7.97,-0.1,9.12
33.96,2.21,6.78,1.07,7.93,-0.08,9.07
34.0,2.2,6.75,1.07,7.88,-0.07,9.02
34.04,2.19,6.72,1.06,7.85,-0.07,8.98
34.08,2.18,6.69,1.06,7.82,-0.07,8.95
34.13,2.16,6.67,1.03,7.8,-0.1,8.92
34.17,2.13,6.65,1.01,7.77,-0.12,8.9
34.21,2.11,6.64,0.97,7.77,-0.16,8.9
34.25,2.08,6.62,0.95,7.75,-0.19,8.89
34.29,2.06,6.6,0.93,7.74,-0.21,8.87
34.33,2.04,6.59,0.9,7.73,-0.23,8.87
34.38,2.03,6.61,0.89,7.75,-0.25,8.89
34.42,2.03,6.69,0.87,7.85,-0.29,9.01
34.46,2.05,6.8,0.86,7.99,-0.33,9.18
34.5,2.09,6.92,0.89,8.13,-0.32,9.34
34.54,2.11,7.05,0.87,8.28,-0.36,9.51
34.58,2.12,7.14,0.87,8.39,-0.38,9.65
34.63,2.14,7.22,0.87,8.48,-0.4,9.75
34.67,2.13,7.29,0.85,8.57,-0.44,9.86
34.71,2.17,7.22,0.91,8.48,-0.35,9.75
34.75,2.21,7.09,0.99,8.31,-0.23,9.53
34.79,2.22,7,1.03,8.19,-0.16,9.39
34.83,2.23,6.93,1.05,8.1,-0.12,9.28
34.88,2.22,6.87,1.06,8.04,-0.11,9.2
34.92,2.22,6.82,1.07,7.97,-0.08,9.12
34.96,2.23,6.78,1.09,7.92,-0.05,9.06
35.0,2.22,6.74,1.09,7.88,-0.04,9.01
35.04,2.22,6.71,1.09,7.84,-0.03,8.96
35.08,2.21,6.68,1.09,7.8,-0.03,8.92
35.13,2.19,6.66,1.07,7.78,-0.05,8.89
35.17,2.16,6.64,1.04,7.75,-0.07,8.87
35.21,2.14,6.63,1.02,7.75,-0.1,8.87
35.25,2.12,6.6,0.99,7.73,-0.13,8.85
35.29,2.1,6.59,0.98,7.72,-0.15,8.84
35.33,2.08,6.56,0.96,7.69,-0.16,8.81
35.38,2.08,6.6,0.95,7.73,-0.18,8.86
35.42,2.08,6.66,0.93,7.81,-0.21,8.96
35.46,2.1,6.8,0.93,7.97,-0.25,9.15
35.5,2.13,6.91,0.94,8.1,-0.25,9.29
35.54,2.15,7.04,0.93,8.27,-0.29,9.49
35.58,2.17,7.14,0.93,8.38,-0.31,9.62
35.63,2.19,7.22,0.93,8.48,-0.33,9.74
35.67,2.17,7.3,0.89,8.58,-0.39,9.86
35.71,2.21,7.24,0.95,8.5,-0.3,9.76
35.75,2.25,7.09,1.04,8.3,-0.17,9.51
35.79,2.26,7.01,1.08,8.2,-0.11,9.38
35.83,2.27,6.93,1.1,8.09,-0.07,9.26
35.88,2.25,6.87,1.1,8.03,-0.05,9.18
35.92,2.26,6.82,1.12,7.96,-0.02,9.1
35.96,2.26,6.77,1.13,7.9,0,9.03
36.0,2.25,6.73,1.13,7.85,0.01,8.97
36.04,2.25,6.7,1.14,7.81,0.02,8.92
36.08,2.24,6.67,1.13,7.77,0.02,8.88
36.13,2.22,6.64,1.11,7.75,0,8.85
36.17,2.19,6.62,1.09,7.72,-0.02,8.83
36.21,2.17,6.61,1.06,7.71,-0.04,8.82
36.25,2.15,6.58,1.04,7.69,-0.07,8.8
36.29,2.13,6.58,1.02,7.69,-0.1,8.8
36.33,2.11,6.55,1,7.66,-0.11,8.77
36.38,2.1,6.58,0.98,7.7,-0.14,8.82
36.42,2.1,6.66,0.97,7.79,-0.17,8.93
36.46,2.13,6.79,0.97,7.95,-0.2,9.11
36.5,2.16,6.9,0.97,8.09,-0.21,9.28
36.54,2.18,7.04,0.96,8.26,-0.25,9.47
36.58,2.2,7.14,0.96,8.38,-0.28,9.62
36.63,2.21,7.23,0.96,8.48,-0.3,9.74
36.67,2.2,7.31,0.92,8.59,-0.36,9.87
36.71,2.24,7.25,0.98,8.51,-0.27,9.76
36.75,2.27,7.11,1.06,8.32,-0.14,9.52
36.79,2.29,7.02,1.11,8.2,-0.07,9.38
36.83,2.29,6.94,1.13,8.1,-0.03,9.26
36.88,2.28,6.88,1.13,8.03,-0.02,9.18
36.92,2.28,6.83,1.14,7.97,0.01,9.1
36.96,2.29,6.78,1.16,7.91,0.04,9.03
37.0,2.28,6.74,1.16,7.86,0.04,8.97
37.04,2.27,6.71,1.16,7.82,0.05,8.92
37.08,2.26,6.68,1.16,7.78,0.05,8.88
37.13,2.24,6.65,1.14,7.75,0.03,8.85
37.17,2.22,6.62,1.11,7.73,0.01,8.83
37.21,2.19,6.61,1.09,7.72,-0.02,8.82
37.25,2.16,6.59,1.05,7.7,-0.06,8.81
37.29,2.14,6.59,1.03,7.7,-0.09,8.81
37.33,2.12,6.56,1.01,7.67,-0.1,8.78
37.38,2.11,6.6,0.99,7.72,-0.14,8.85
37.42,2.11,6.68,0.97,7.82,-0.17,8.96
37.46,2.14,6.82,0.97,7.99,-0.2,9.16
37.5,2.17,6.93,0.98,8.12,-0.21,9.31
37.54,2.19,7.08,0.96,8.3,-0.26,9.52
37.58,2.21,7.18,0.96,8.42,-0.28,9.67
37.63,2.22,7.27,0.95,8.54,-0.31,9.8
37.67,2.2,7.35,0.91,8.64,-0.37,9.92
37.71,2.24,7.3,0.97,8.56,-0.29,9.83
37.75,2.28,7.14,1.06,8.36,-0.15,9.58
37.79,2.29,7.05,1.1,8.24,-0.09,9.43
37.83,2.3,6.97,1.13,8.14,-0.04,9.3
37.88,2.28,6.91,1.13,8.07,-0.03,9.22
37.92,2.29,6.86,1.14,8,0,9.14
37.96,2.29,6.81,1.16,7.94,0.03,9.07
38.0,2.28,6.77,1.16,7.89,0.04,9.01
38.04,2.27,6.73,1.16,7.84,0.05,8.96
38.08,2.26,6.7,1.15,7.81,0.04,8.92
38.13,2.24,6.67,1.13,7.78,0.02,8.89
38.17,2.21,6.65,1.11,7.75,-0,8.86
38.21,2.19,6.63,1.08,7.74,-0.03,8.85
38.25,2.16,6.61,1.05,7.72,-0.07,8.84
38.29,2.14,6.6,1.02,7.71,-0.09,8.83
38.33,2.12,6.58,1,7.7,-0.12,8.81
38.38,2.11,6.61,0.99,7.74,-0.14,8.86
38.42,2.11,6.7,0.96,7.85,-0.19,8.99
38.46,2.14,6.84,0.96,8.01,-0.21,9.19
38.5,2.16,6.97,0.96,8.17,-0.24,9.37
38.54,2.18,7.11,0.95,8.34,-0.28,9.58
38.58,2.2,7.22,0.95,8.47,-0.31,9.73
38.63,2.22,7.31,0.94,8.58,-0.33,9.85
38.67,2.2,7.39,0.9,8.69,-0.4,9.99
38.71,2.24,7.33,0.96,8.6,-0.31,9.87
38.75,2.28,7.18,1.05,8.4,-0.17,9.63
38.79,2.29,7.07,1.1,8.27,-0.1,9.47
38.83,2.3,6.99,1.12,8.16,-0.05,9.33
38.88,2.28,6.92,1.12,8.08,-0.04,9.24
38.92,2.29,6.87,1.14,8.02,-0,9.16
38.96,2.29,6.82,1.16,7.95,0.03,9.08
39.0,2.28,6.78,1.15,7.9,0.03,9.03
39.04,2.27,6.74,1.15,7.86,0.04,8.98
39.08,2.26,6.71,1.14,7.83,0.03,8.94
39.13,2.23,6.68,1.12,7.8,0.01,8.91
39.17,2.21,6.66,1.1,7.77,-0.02,8.89
39.21,2.19,6.64,1.07,7.75,-0.04,8.87
39.25,2.16,6.62,1.04,7.74,-0.07,8.85
39.29,2.14,6.6,1.02,7.72,-0.09,8.83
39.33,2.12,6.59,1,7.71,-0.12,8.83
39.38,2.11,6.62,0.98,7.75,-0.15,8.87
39.42,2.12,6.71,0.97,7.86,-0.18,9.01
39.46,2.15,6.85,0.97,8.02,-0.2,9.2
39.5,2.18,6.99,0.98,8.19,-0.22,9.39
39.54,2.19,7.12,0.96,8.36,-0.27,9.59
39.58,2.21,7.24,0.96,8.49,-0.3,9.75
39.63,2.22,7.33,0.95,8.6,-0.33,9.88
39.67,2.21,7.41,0.9,8.71,-0.4,10.01
39.71,2.25,7.34,0.97,8.62,-0.3,9.89
39.75,2.29,7.19,1.06,8.42,-0.17,9.65
39.79,2.3,7.09,1.1,8.28,-0.1,9.48
39.83,2.3,7,1.13,8.18,-0.05,9.35
39.88,2.29,6.94,1.13,8.1,-0.03,9.26
39.92,2.29,6.88,1.15,8.03,0,9.17
39.96,2.3,6.83,1.17,7.96,0.04,9.09
40.0,2.29,6.78,1.16,7.91,0.04,9.03
40.04,2.28,6.75,1.17,7.86,0.05,8.98
40.08,2.27,6.71,1.16,7.82,0.05,8.93
40.13,2.25,6.68,1.14,7.79,0.03,8.9
40.17,2.22,6.66,1.11,7.77,0,8.88
40.21,2.2,6.64,1.09,7.75,-0.02,8.86
40.25,2.17,6.62,1.06,7.73,-0.05,8.84
40.29,2.15,6.6,1.04,7.71,-0.07,8.82
40.33,2.13,6.58,1.02,7.7,-0.1,8.81
40.38,2.12,6.61,1,7.73,-0.12,8.86
40.42,2.13,6.7,0.99,7.85,-0.16,8.99
40.46,2.16,6.84,0.99,8.01,-0.19,9.18
40.5,2.19,6.98,1,8.18,-0.2,9.37
40.54,2.21,7.12,0.98,8.35,-0.24,9.58
40.58,2.23,7.23,0.98,8.48,-0.27,9.73
40.63,2.24,7.33,0.97,8.6,-0.3,9.87
40.67,2.22,7.42,0.92,8.71,-0.38,10.01
40.71,2.26,7.35,0.98,8.62,-0.29,9.9
40.75,2.3,7.2,1.07,8.42,-0.15,9.64
40.79,2.31,7.08,1.11,8.27,-0.08,9.47
40.83,2.31,6.99,1.14,8.16,-0.03,9.33
40.88,2.3,6.93,1.15,8.08,-0.01,9.24
40.92,2.3,6.87,1.16,8.01,0.02,9.15
40.96,2.31,6.81,1.18,7.94,0.06,9.06
41.0,2.3,6.77,1.18,7.89,0.06,9
41.04,2.29,6.73,1.18,7.84,0.08,8.94
41.08,2.28,6.69,1.17,7.8,0.07,8.9
41.13,2.25,6.66,1.15,7.77,0.05,8.87
41.17,2.23,6.64,1.12,7.74,0.02,8.85
41.21,2.21,6.62,1.1,7.72,0,8.82
41.25,2.18,6.6,1.07,7.7,-0.04,8.81
41.29,2.16,6.57,1.05,7.68,-0.05,8.78
41.33,2.13,6.56,1.03,7.67,-0.08,8.78
41.38,2.13,6.59,1.01,7.71,-0.11,8.82
41.42,2.13,6.68,1,7.82,-0.14,8.96
