FRACHOURS, 2SIGMALO, 2SIGMAHI, 3SIGMALO, 3SIGMAHI, 4SIGMALO, 4SIGMAHI
18.71,-3.32,7.77,-6.09,10.55,-8.87,13.32
18.75,-3.5,7.28,-6.2,9.97,-8.89,12.66
18.79,-3.65,6.94,-6.3,9.58,-8.94,12.23
18.83,-3.79,6.69,-6.41,9.3,-9.03,11.92
18.88,-3.93,6.51,-6.54,9.12,-9.15,11.73
18.92,-4.05,6.37,-6.66,8.98,-9.27,11.58
18.96,-4.18,6.29,-6.8,8.9,-9.42,11.52
19.0,-4.35,6.27,-7,8.92,-9.66,11.58
19.04,-4.52,6.27,-7.22,8.97,-9.92,11.66
19.08,-4.67,6.25,-7.4,8.98,-10.13,11.71
19.13,-4.8,6.21,-7.56,8.96,-10.31,11.72
19.17,-4.94,6.18,-7.71,8.96,-10.49,11.74
19.21,-5.07,6.19,-7.89,9.01,-10.7,11.82
19.25,-5.2,6.22,-8.05,9.07,-10.9,11.92
19.29,-5.28,6.19,-8.15,9.06,-11.02,11.93
19.33,-5.33,6.17,-8.2,9.04,-11.07,11.92
19.38,-5.15,6.23,-8,9.07,-10.84,11.92
19.42,-4.72,6.48,-7.52,9.27,-10.31,12.07
19.46,-4.06,6.85,-6.79,9.58,-9.52,12.31
19.5,-3.48,7.35,-6.19,10.06,-8.89,12.76
19.54,-3.11,7.89,-5.87,10.64,-8.62,13.4
19.58,-3.03,8.33,-5.88,11.18,-8.72,14.02
19.63,-3.06,8.41,-5.92,11.27,-8.79,14.14
19.67,-3.15,8.23,-6,11.08,-8.84,13.93
19.71,-3.32,7.85,-6.11,10.64,-8.9,13.43
19.75,-3.49,7.33,-6.2,10.03,-8.9,12.73
19.79,-3.64,6.97,-6.3,9.62,-8.95,12.28
19.83,-3.79,6.74,-6.42,9.37,-9.06,12
19.88,-3.93,6.54,-6.54,9.15,-9.16,11.77
19.92,-4.05,6.4,-6.66,9.01,-9.28,11.62
19.96,-4.18,6.31,-6.8,8.94,-9.43,11.56
20.0,-4.35,6.29,-7.01,8.95,-9.66,11.61
20.04,-4.52,6.28,-7.22,8.98,-9.92,11.68
20.08,-4.67,6.26,-7.4,8.99,-10.14,11.73
20.13,-4.8,6.22,-7.56,8.97,-10.31,11.73
20.17,-4.94,6.18,-7.72,8.96,-10.5,11.74
20.21,-5.08,6.21,-7.91,9.03,-10.73,11.86
20.25,-5.21,6.24,-8.07,9.1,-10.93,11.96
20.29,-5.3,6.21,-8.17,9.09,-11.05,11.97
20.33,-5.34,6.19,-8.23,9.08,-11.11,11.96
20.38,-5.17,6.25,-8.02,9.1,-10.87,11.95
20.42,-4.73,6.49,-7.54,9.3,-10.35,12.11
20.46,-4.07,6.88,-6.81,9.62,-9.55,12.35
20.5,-3.48,7.37,-6.2,10.08,-8.91,12.79
20.54,-3.11,7.9,-5.86,10.65,-8.62,13.4
20.58,-3.03,8.35,-5.88,11.19,-8.72,14.04
20.63,-3.06,8.42,-5.93,11.29,-8.8,14.16
20.67,-3.15,8.25,-6,11.1,-8.85,13.95
20.71,-3.31,7.87,-6.1,10.66,-8.9,13.46
20.75,-3.49,7.34,-6.19,10.04,-8.9,12.75
20.79,-3.64,6.97,-6.3,9.63,-8.95,12.28
20.83,-3.8,6.73,-6.43,9.36,-9.06,11.99
20.88,-3.94,6.54,-6.56,9.16,-9.18,11.77
20.92,-4.07,6.41,-6.69,9.03,-9.31,11.65
20.96,-4.21,6.33,-6.84,8.96,-9.47,11.59
21.0,-4.37,6.3,-7.04,8.97,-9.71,11.63
21.04,-4.55,6.29,-7.25,9,-9.96,11.71
21.08,-4.7,6.27,-7.44,9.01,-10.18,11.75
21.13,-4.83,6.23,-7.6,8.99,-10.36,11.76
21.17,-4.97,6.19,-7.76,8.98,-10.55,11.77
21.21,-5.11,6.21,-7.94,9.05,-10.78,11.88
21.25,-5.24,6.24,-8.11,9.11,-10.98,11.98
21.29,-5.33,6.21,-8.21,9.09,-11.1,11.98
21.33,-5.38,6.2,-8.28,9.09,-11.17,11.99
21.38,-5.2,6.25,-8.06,9.11,-10.93,11.97
21.42,-4.76,6.49,-7.57,9.3,-10.38,12.11
21.46,-4.09,6.88,-6.83,9.62,-9.58,12.36
21.5,-3.5,7.39,-6.22,10.11,-8.94,12.83
21.54,-3.13,7.95,-5.9,10.72,-8.67,13.49
21.58,-3.06,8.41,-5.93,11.28,-8.8,14.15
21.63,-3.1,8.5,-6,11.4,-8.9,14.3
21.67,-3.19,8.33,-6.07,11.21,-8.95,14.09
21.71,-3.34,7.93,-6.16,10.75,-8.97,13.56
21.75,-3.51,7.38,-6.24,10.1,-8.96,12.82
21.79,-3.66,6.98,-6.32,9.64,-8.98,12.29
21.83,-3.81,6.73,-6.45,9.36,-9.08,11.99
21.88,-3.95,6.52,-6.57,9.14,-9.19,11.75
21.92,-4.08,6.38,-6.7,8.99,-9.31,11.61
21.96,-4.21,6.29,-6.84,8.91,-9.46,11.54
22.0,-4.37,6.25,-7.03,8.91,-9.69,11.56
22.04,-4.55,6.23,-7.24,8.93,-9.94,11.62
22.08,-4.7,6.21,-7.43,8.94,-10.16,11.67
22.13,-4.84,6.18,-7.6,8.93,-10.36,11.69
22.17,-4.98,6.13,-7.76,8.91,-10.54,11.69
22.21,-5.13,6.16,-7.95,8.98,-10.77,11.8
22.25,-5.26,6.18,-8.12,9.04,-10.98,11.9
22.29,-5.35,6.15,-8.22,9.02,-11.1,11.9
22.33,-5.41,6.14,-8.29,9.02,-11.18,11.91
22.38,-5.22,6.19,-8.08,9.04,-10.93,11.9
22.42,-4.78,6.44,-7.59,9.25,-10.39,12.06
22.46,-4.11,6.84,-6.85,9.58,-9.58,12.32
22.5,-3.51,7.36,-6.23,10.08,-8.95,12.8
22.54,-3.14,7.92,-5.91,10.69,-8.67,13.46
22.58,-3.08,8.41,-5.95,11.29,-8.82,14.16
22.63,-3.11,8.5,-6.02,11.41,-8.92,14.31
22.67,-3.2,8.32,-6.08,11.2,-8.96,14.08
22.71,-3.34,7.91,-6.15,10.72,-8.96,13.53
22.75,-3.52,7.35,-6.23,10.07,-8.95,12.79
22.79,-3.68,6.95,-6.34,9.61,-8.99,12.26
22.83,-3.83,6.67,-6.46,9.3,-9.08,11.92
22.88,-3.98,6.48,-6.6,9.1,-9.21,11.71
22.92,-4.13,6.35,-6.75,8.96,-9.36,11.58
22.96,-4.27,6.27,-6.9,8.9,-9.53,11.53
23.0,-4.42,6.24,-7.08,8.9,-9.75,11.57
23.04,-4.59,6.22,-7.3,8.92,-10,11.63
23.08,-4.75,6.19,-7.49,8.92,-10.22,11.66
23.13,-4.9,6.17,-7.67,8.94,-10.44,11.7
23.17,-5.05,6.14,-7.85,8.94,-10.64,11.73
23.21,-5.19,6.15,-8.02,8.98,-10.86,11.82
23.25,-5.33,6.16,-8.2,9.04,-11.08,11.91
23.29,-5.41,6.13,-8.29,9.02,-11.18,11.9
23.33,-5.46,6.1,-8.35,8.99,-11.24,11.88
23.38,-5.27,6.16,-8.13,9.02,-10.99,11.88
23.42,-4.83,6.42,-7.64,9.24,-10.45,12.05
23.46,-4.14,6.83,-6.88,9.57,-9.62,12.31
23.5,-3.52,7.34,-6.24,10.06,-8.95,12.77
23.54,-3.14,7.91,-5.9,10.68,-8.66,13.44
23.58,-3.07,8.41,-5.95,11.28,-8.82,14.15
23.63,-3.11,8.5,-6.01,11.4,-8.91,14.3
23.67,-3.19,8.32,-6.07,11.19,-8.95,14.07
23.71,-3.35,7.91,-6.16,10.73,-8.98,13.54
23.75,-3.52,7.35,-6.24,10.07,-8.96,12.79
23.79,-3.7,6.94,-6.36,9.6,-9.02,12.26
23.83,-3.86,6.66,-6.49,9.29,-9.11,11.92
23.88,-4.01,6.47,-6.63,9.09,-9.25,11.71
23.92,-4.16,6.33,-6.78,8.95,-9.41,11.57
23.96,-4.3,6.23,-6.93,8.87,-9.56,11.5
24.0,-4.45,6.2,-7.11,8.86,-9.77,11.52
24.04,-4.62,6.17,-7.32,8.87,-10.02,11.57
24.08,-4.79,6.13,-7.51,8.86,-10.24,11.59
24.13,-4.93,6.12,-7.7,8.88,-10.46,11.64
24.17,-5.08,6.09,-7.87,8.89,-10.66,11.68
24.21,-5.21,6.09,-8.04,8.92,-10.87,11.75
24.25,-5.35,6.1,-8.21,8.96,-11.07,11.82
24.29,-5.42,6.06,-8.29,8.93,-11.16,11.8
24.33,-5.47,6.03,-8.35,8.91,-11.22,11.78
24.38,-5.28,6.09,-8.13,8.94,-10.97,11.78
24.42,-4.81,6.37,-7.61,9.16,-10.4,11.96
24.46,-4.12,6.79,-6.85,9.52,-9.58,12.24
24.5,-3.51,7.32,-6.21,10.02,-8.92,12.73
24.54,-3.13,7.91,-5.88,10.66,-8.64,13.42
24.58,-3.07,8.42,-5.94,11.29,-8.81,14.16
24.63,-3.1,8.51,-6.01,11.42,-8.91,14.32
24.67,-3.18,8.33,-6.05,11.21,-8.93,14.09
24.71,-3.33,7.92,-6.14,10.73,-8.96,13.55
24.75,-3.51,7.34,-6.22,10.05,-8.93,12.77
24.79,-3.68,6.9,-6.32,9.54,-8.97,12.19
24.83,-3.82,6.58,-6.41,9.18,-9.01,11.78
24.88,-3.97,6.38,-6.55,8.96,-9.14,11.55
24.92,-4.11,6.23,-6.69,8.82,-9.28,11.4
24.96,-4.25,6.14,-6.85,8.74,-9.45,11.34
25.0,-4.42,6.1,-7.05,8.74,-9.68,11.37
25.04,-4.6,6.08,-7.26,8.74,-9.93,11.41
25.08,-4.75,6.04,-7.45,8.73,-10.15,11.43
25.13,-4.9,6.02,-7.63,8.75,-10.36,11.48
25.17,-5.04,6,-7.8,8.76,-10.56,11.52
25.21,-5.16,5.99,-7.95,8.78,-10.74,11.56
25.25,-5.3,5.98,-8.12,8.8,-10.94,11.62
25.29,-5.38,5.97,-8.21,8.8,-11.05,11.64
25.33,-5.44,5.97,-8.29,8.82,-11.14,11.67
25.38,-5.24,6.04,-8.06,8.86,-10.88,11.68
25.42,-4.78,6.33,-7.56,9.1,-10.33,11.88
25.46,-4.08,6.77,-6.79,9.48,-9.5,12.19
25.5,-3.45,7.31,-6.14,10.01,-8.83,12.7
25.54,-3.07,7.91,-5.82,10.65,-8.56,13.4
25.58,-3,8.42,-5.86,11.28,-8.71,14.13
25.63,-3.02,8.52,-5.91,11.41,-8.8,14.29
25.67,-3.1,8.35,-5.96,11.22,-8.83,14.08
25.71,-3.24,7.93,-6.03,10.72,-8.83,13.51
25.75,-3.4,7.32,-6.08,10,-8.76,12.68
25.79,-3.55,6.85,-6.16,9.46,-8.76,12.06
25.83,-3.68,6.53,-6.23,9.08,-8.79,11.63
25.88,-3.84,6.33,-6.38,8.87,-8.92,11.41
25.92,-3.99,6.17,-6.53,8.71,-9.07,11.25
25.96,-4.14,6.09,-6.7,8.65,-9.25,11.21
26.0,-4.31,6.05,-6.9,8.63,-9.49,11.22
26.04,-4.48,6.01,-7.1,8.63,-9.72,11.25
26.08,-4.62,5.96,-7.27,8.6,-9.91,11.25
26.13,-4.77,5.95,-7.45,8.63,-10.13,11.31
26.17,-4.91,5.91,-7.61,8.61,-10.31,11.32
26.21,-5.03,5.89,-7.76,8.62,-10.49,11.35
26.25,-5.14,5.87,-7.9,8.62,-10.65,11.38
26.29,-5.21,5.84,-7.97,8.6,-10.73,11.36
26.33,-5.26,5.84,-8.04,8.61,-10.81,11.39
26.38,-5.06,5.91,-7.8,8.65,-10.55,11.39
26.42,-4.6,6.22,-7.31,8.92,-10.01,11.63
26.46,-3.9,6.68,-6.54,9.33,-9.19,11.97
26.5,-3.28,7.25,-5.91,9.88,-8.54,12.51
26.54,-2.92,7.89,-5.62,10.59,-8.32,13.29
26.58,-2.86,8.44,-5.69,11.27,-8.52,14.09
26.63,-2.9,8.55,-5.77,11.42,-8.63,14.28
26.67,-2.98,8.38,-5.83,11.22,-8.67,14.06
26.71,-3.11,7.92,-5.87,10.68,-8.62,13.43
26.75,-3.26,7.28,-5.89,9.91,-8.53,12.55
26.79,-3.41,6.79,-5.95,9.34,-8.5,11.89
26.83,-3.52,6.46,-6.02,8.95,-8.51,11.45
26.88,-3.65,6.19,-6.11,8.65,-8.57,11.11
26.92,-3.8,6.05,-6.26,8.51,-8.73,10.97
26.96,-3.95,5.96,-6.43,8.43,-8.9,10.91
27.0,-4.11,5.89,-6.61,8.39,-9.11,10.89
27.04,-4.27,5.84,-6.8,8.37,-9.33,10.9
27.08,-4.42,5.81,-6.97,8.36,-9.53,10.92
27.13,-4.55,5.77,-7.13,8.36,-9.72,10.94
27.17,-4.67,5.72,-7.27,8.31,-9.87,10.91
27.21,-4.79,5.71,-7.41,8.33,-10.04,10.96
27.25,-4.91,5.69,-7.56,8.34,-10.21,10.99
27.29,-4.98,5.67,-7.64,8.33,-10.31,11
27.33,-5.03,5.67,-7.71,8.35,-10.38,11.02
27.38,-4.84,5.77,-7.49,8.42,-10.14,11.07
27.42,-4.38,6.1,-7.01,8.72,-9.63,11.35
27.46,-3.71,6.6,-6.28,9.18,-8.86,11.75
27.5,-3.11,7.21,-5.69,9.79,-8.27,12.37
27.54,-2.78,7.9,-5.44,10.57,-8.11,13.24
27.58,-2.75,8.47,-5.55,11.28,-8.36,14.08
27.63,-2.8,8.59,-5.65,11.44,-8.5,14.29
27.67,-2.89,8.41,-5.72,11.24,-8.54,14.07
27.71,-3.02,7.95,-5.76,10.7,-8.5,13.44
27.75,-3.15,7.29,-5.76,9.9,-8.37,12.51
27.79,-3.28,6.78,-5.8,9.29,-8.32,11.81
27.83,-3.4,6.43,-5.85,8.89,-8.31,11.34
27.88,-3.51,6.16,-5.93,8.58,-8.35,11
27.92,-3.66,6.01,-6.08,8.42,-8.49,10.84
27.96,-3.8,5.91,-6.23,8.33,-8.65,10.76
28.0,-3.95,5.83,-6.4,8.28,-8.85,10.73
28.04,-4.11,5.78,-6.58,8.25,-9.05,10.73
28.08,-4.25,5.74,-6.75,8.24,-9.25,10.74
28.13,-4.39,5.71,-6.91,8.23,-9.43,10.75
28.17,-4.51,5.67,-7.05,8.22,-9.6,10.76
28.21,-4.62,5.64,-7.19,8.21,-9.75,10.77
28.25,-4.73,5.63,-7.32,8.22,-9.91,10.81
28.29,-4.81,5.61,-7.41,8.21,-10.02,10.81
28.33,-4.86,5.61,-7.48,8.23,-10.1,10.84
28.38,-4.67,5.73,-7.27,8.33,-9.87,10.92
28.42,-4.24,6.08,-6.83,8.66,-9.41,11.24
28.46,-3.59,6.61,-6.14,9.16,-8.68,11.71
28.5,-3.01,7.26,-5.58,9.82,-8.15,12.39
28.54,-2.7,7.95,-5.36,10.61,-8.03,13.27
28.58,-2.7,8.54,-5.51,11.35,-8.32,14.16
28.63,-2.76,8.67,-5.62,11.53,-8.47,14.39
28.67,-2.84,8.48,-5.67,11.31,-8.5,14.14
28.71,-2.97,7.99,-5.71,10.73,-8.45,13.47
28.75,-3.1,7.33,-5.71,9.94,-8.32,12.55
28.79,-3.23,6.82,-5.75,9.33,-8.26,11.85
28.83,-3.34,6.45,-5.78,8.89,-8.23,11.34
28.88,-3.45,6.19,-5.86,8.6,-8.27,11.01
28.92,-3.59,6.03,-6,8.44,-8.4,10.85
28.96,-3.73,5.93,-6.14,8.34,-8.56,10.75
29.0,-3.88,5.85,-6.31,8.28,-8.74,10.71
29.04,-4.03,5.79,-6.48,8.25,-8.94,10.7
29.08,-4.17,5.75,-6.65,8.23,-9.13,10.71
29.13,-4.3,5.71,-6.8,8.22,-9.3,10.72
29.17,-4.41,5.67,-6.94,8.19,-9.46,10.71
29.21,-4.53,5.64,-7.07,8.19,-9.62,10.73
29.25,-4.64,5.63,-7.2,8.2,-9.77,10.76
29.29,-4.71,5.62,-7.3,8.2,-9.88,10.78
29.33,-4.76,5.62,-7.36,8.22,-9.95,10.82
29.38,-4.57,5.74,-7.15,8.32,-9.73,10.9
29.42,-4.15,6.1,-6.71,8.66,-9.27,11.23
29.46,-3.5,6.64,-6.04,9.18,-8.58,11.72
29.5,-2.93,7.31,-5.49,9.86,-8.05,12.42
29.54,-2.64,8.03,-5.31,10.7,-7.98,13.36
29.58,-2.65,8.63,-5.47,11.45,-8.29,14.27
29.63,-2.71,8.73,-5.57,11.59,-8.43,14.45
29.67,-2.79,8.54,-5.62,11.37,-8.45,14.2
29.71,-2.91,8.04,-5.65,10.78,-8.39,13.52
29.75,-3.05,7.36,-5.65,9.97,-8.25,12.57
29.79,-3.18,6.84,-5.68,9.35,-8.19,11.85
29.83,-3.28,6.46,-5.72,8.89,-8.15,11.33
29.88,-3.39,6.19,-5.79,8.58,-8.18,10.98
29.92,-3.53,6.02,-5.92,8.41,-8.31,10.8
29.96,-3.68,5.91,-6.07,8.3,-8.47,10.7
30.0,-3.82,5.83,-6.23,8.24,-8.64,10.66
30.04,-3.97,5.78,-6.4,8.21,-8.84,10.65
30.08,-4.11,5.73,-6.57,8.19,-9.03,10.65
30.13,-4.24,5.69,-6.72,8.18,-9.2,10.66
30.17,-4.35,5.65,-6.85,8.15,-9.35,10.65
30.21,-4.46,5.62,-6.98,8.14,-9.5,10.66
30.25,-4.57,5.6,-7.11,8.14,-9.65,10.69
30.29,-4.64,5.59,-7.19,8.14,-9.75,10.7
30.33,-4.69,5.59,-7.26,8.17,-9.83,10.74
30.38,-4.5,5.72,-7.06,8.27,-9.61,10.83
30.42,-4.08,6.1,-6.62,8.65,-9.17,11.19
30.46,-3.44,6.67,-5.96,9.19,-8.49,11.72
30.5,-2.86,7.35,-5.42,9.9,-7.97,12.46
30.54,-2.59,8.1,-5.26,10.78,-7.93,13.45
30.58,-2.61,8.73,-5.45,11.57,-8.29,14.4
30.63,-2.67,8.82,-5.55,11.7,-8.42,14.57
30.67,-2.75,8.62,-5.6,11.47,-8.44,14.31
30.71,-2.88,8.12,-5.62,10.87,-8.37,13.62
30.75,-3.01,7.43,-5.62,10.04,-8.23,12.65
30.79,-3.15,6.9,-5.66,9.41,-8.17,11.92
30.83,-3.26,6.51,-5.7,8.95,-8.14,11.39
30.88,-3.37,6.23,-5.77,8.63,-8.17,11.03
30.92,-3.51,6.06,-5.9,8.45,-8.3,10.84
30.96,-3.65,5.93,-6.04,8.32,-8.44,10.72
31.0,-3.79,5.84,-6.2,8.25,-8.61,10.66
31.04,-3.95,5.8,-6.39,8.23,-8.82,10.67
31.08,-4.1,5.76,-6.57,8.23,-9.03,10.69
31.13,-4.23,5.72,-6.72,8.2,-9.2,10.69
31.17,-4.34,5.67,-6.85,8.18,-9.35,10.68
31.21,-4.46,5.64,-6.98,8.17,-9.51,10.69
31.25,-4.56,5.63,-7.11,8.17,-9.66,10.72
31.29,-4.64,5.62,-7.2,8.18,-9.77,10.75
31.33,-4.68,5.63,-7.26,8.21,-9.84,10.79
31.38,-4.49,5.76,-7.05,8.33,-9.62,10.89
31.42,-4.06,6.15,-6.62,8.71,-9.17,11.26
31.46,-3.42,6.72,-5.95,9.26,-8.49,11.8
31.5,-2.83,7.41,-5.39,9.97,-7.96,12.53
31.54,-2.56,8.16,-5.24,10.84,-7.92,13.53
31.58,-2.59,8.8,-5.43,11.64,-8.28,14.49
31.63,-2.65,8.9,-5.54,11.79,-8.42,14.67
31.67,-2.73,8.7,-5.59,11.56,-8.45,14.41
31.71,-2.86,8.19,-5.62,10.95,-8.38,13.72
31.75,-3,7.49,-5.63,10.11,-8.25,12.74
31.79,-3.15,6.96,-5.68,9.48,-8.21,12.01
31.83,-3.27,6.56,-5.72,9.02,-8.18,11.48
31.88,-3.38,6.28,-5.8,8.69,-8.22,11.11
31.92,-3.53,6.1,-5.94,8.51,-8.34,10.91
31.96,-3.67,5.97,-6.08,8.37,-8.48,10.78
32.0,-3.81,5.88,-6.23,8.3,-8.65,10.72
32.04,-3.97,5.83,-6.41,8.27,-8.86,10.72
32.08,-4.12,5.79,-6.59,8.26,-9.07,10.74
32.13,-4.25,5.75,-6.75,8.24,-9.25,10.74
32.17,-4.37,5.71,-6.89,8.22,-9.4,10.74
32.21,-4.49,5.68,-7.03,8.22,-9.57,10.76
32.25,-4.6,5.66,-7.17,8.23,-9.74,10.8
32.29,-4.69,5.65,-7.27,8.24,-9.86,10.83
32.33,-4.74,5.67,-7.34,8.27,-9.95,10.87
32.38,-4.56,5.82,-7.15,8.41,-9.75,11
32.42,-4.14,6.22,-6.73,8.81,-9.32,11.4
32.46,-3.5,6.81,-6.08,9.38,-8.66,11.96
32.5,-2.92,7.5,-5.52,10.11,-8.13,12.71
32.54,-2.64,8.27,-5.37,11,-8.09,13.72
32.58,-2.66,8.91,-5.56,11.8,-8.45,14.69
32.63,-2.72,9.01,-5.66,11.94,-8.59,14.87
32.67,-2.81,8.81,-5.72,11.71,-8.62,14.62
32.71,-2.95,8.31,-5.76,11.12,-8.58,13.93
32.75,-3.11,7.62,-5.79,10.3,-8.47,12.98
32.79,-3.26,7.07,-5.85,9.66,-8.43,12.24
32.83,-3.38,6.67,-5.89,9.18,-8.41,11.7
32.88,-3.5,6.37,-5.97,8.84,-8.44,11.31
32.92,-3.65,6.18,-6.11,8.64,-8.57,11.1
32.96,-3.79,6.04,-6.25,8.5,-8.7,10.95
33.0,-3.93,5.94,-6.4,8.41,-8.87,10.88
33.04,-4.08,5.88,-6.58,8.37,-9.07,10.87
33.08,-4.23,5.83,-6.74,8.34,-9.26,10.86
33.13,-4.36,5.78,-6.89,8.31,-9.43,10.85
33.17,-4.48,5.74,-7.03,8.29,-9.58,10.84
33.21,-4.6,5.71,-7.18,8.29,-9.75,10.87
33.25,-4.71,5.69,-7.31,8.29,-9.91,10.89
33.29,-4.8,5.68,-7.41,8.3,-10.03,10.92
33.33,-4.84,5.69,-7.48,8.33,-10.11,10.96
33.38,-4.65,5.84,-7.27,8.46,-9.89,11.09
33.42,-4.22,6.24,-6.83,8.85,-9.44,11.47
33.46,-3.56,6.82,-6.15,9.41,-8.74,12
33.5,-2.95,7.51,-5.56,10.12,-8.18,12.73
33.54,-2.66,8.28,-5.4,11.02,-8.13,13.76
33.58,-2.69,8.93,-5.59,11.84,-8.5,14.74
33.63,-2.74,9.03,-5.69,11.97,-8.63,14.92
33.67,-2.83,8.83,-5.74,11.74,-8.65,14.65
33.71,-2.96,8.33,-5.78,11.15,-8.61,13.97
33.75,-3.13,7.63,-5.82,10.32,-8.51,13.01
33.79,-3.3,7.09,-5.89,9.68,-8.49,12.28
33.83,-3.43,6.69,-5.96,9.22,-8.49,11.75
33.88,-3.56,6.4,-6.05,8.89,-8.55,11.38
33.92,-3.72,6.21,-6.2,8.69,-8.68,11.17
33.96,-3.86,6.07,-6.35,8.55,-8.83,11.03
34.0,-4.01,5.98,-6.5,8.47,-9,10.97
34.04,-4.17,5.91,-6.69,8.43,-9.21,10.96
34.08,-4.32,5.86,-6.86,8.41,-9.4,10.95
34.13,-4.45,5.82,-7.01,8.38,-9.58,10.95
34.17,-4.57,5.78,-7.16,8.37,-9.75,10.96
34.21,-4.69,5.77,-7.3,8.38,-9.92,10.99
34.25,-4.81,5.74,-7.44,8.38,-10.08,11.02
34.29,-4.89,5.74,-7.55,8.39,-10.2,11.05
34.33,-4.93,5.75,-7.6,8.43,-10.27,11.1
34.38,-4.73,5.9,-7.39,8.56,-10.04,11.22
34.42,-4.28,6.3,-6.92,8.94,-9.56,11.58
34.46,-3.59,6.86,-6.2,9.48,-8.81,12.09
34.5,-2.95,7.55,-5.58,10.17,-8.2,12.8
34.54,-2.65,8.32,-5.4,11.06,-8.14,13.8
34.58,-2.67,8.95,-5.58,11.86,-8.49,14.77
34.63,-2.73,9.05,-5.67,11.99,-8.62,14.93
34.67,-2.81,8.84,-5.73,11.75,-8.64,14.66
34.71,-2.95,8.34,-5.77,11.16,-8.59,13.98
34.75,-3.12,7.64,-5.81,10.34,-8.5,13.03
34.79,-3.3,7.09,-5.89,9.68,-8.49,12.28
34.83,-3.43,6.69,-5.96,9.22,-8.49,11.76
34.88,-3.57,6.4,-6.06,8.89,-8.55,11.39
34.92,-3.72,6.21,-6.2,8.69,-8.68,11.17
34.96,-3.87,6.06,-6.35,8.55,-8.83,11.03
35.0,-4.01,5.97,-6.51,8.47,-9.01,10.96
35.04,-4.18,5.91,-6.7,8.43,-9.22,10.95
35.08,-4.32,5.85,-6.87,8.39,-9.41,10.94
35.13,-4.45,5.8,-7.02,8.36,-9.58,10.93
35.17,-4.57,5.77,-7.16,8.36,-9.74,10.94
35.21,-4.69,5.75,-7.3,8.36,-9.92,10.97
35.25,-4.81,5.73,-7.44,8.36,-10.07,11
35.29,-4.88,5.72,-7.54,8.37,-10.19,11.02
35.33,-4.92,5.74,-7.59,8.4,-10.25,11.07
35.38,-4.71,5.89,-7.36,8.53,-10,11.18
35.42,-4.23,6.28,-6.86,8.9,-9.49,11.53
35.46,-3.53,6.84,-6.13,9.44,-8.72,12.03
35.5,-2.89,7.52,-5.49,10.13,-8.1,12.73
35.54,-2.59,8.3,-5.32,11.03,-8.04,13.75
35.58,-2.6,8.94,-5.49,11.82,-8.38,14.71
35.63,-2.66,9.04,-5.58,11.96,-8.5,14.88
35.67,-2.73,8.82,-5.62,11.71,-8.51,14.6
35.71,-2.87,8.32,-5.67,11.12,-8.46,13.91
35.75,-3.04,7.62,-5.71,10.29,-8.38,12.95
35.79,-3.22,7.06,-5.79,9.63,-8.36,12.2
35.83,-3.36,6.67,-5.87,9.17,-8.37,11.68
35.88,-3.5,6.38,-5.97,8.85,-8.44,11.32
35.92,-3.65,6.18,-6.11,8.64,-8.57,11.1
35.96,-3.8,6.04,-6.25,8.5,-8.71,10.95
36.0,-3.94,5.94,-6.41,8.41,-8.88,10.88
36.04,-4.11,5.87,-6.6,8.37,-9.1,10.87
36.08,-4.25,5.81,-6.77,8.33,-9.28,10.85
36.13,-4.38,5.76,-6.91,8.29,-9.45,10.83
36.17,-4.5,5.72,-7.05,8.28,-9.6,10.83
36.21,-4.61,5.7,-7.19,8.28,-9.77,10.86
36.25,-4.73,5.68,-7.33,8.29,-9.93,10.89
36.29,-4.81,5.68,-7.43,8.3,-10.05,10.92
36.33,-4.85,5.7,-7.48,8.34,-10.12,10.97
36.38,-4.63,5.86,-7.26,8.48,-9.88,11.1
36.42,-4.16,6.26,-6.77,8.87,-9.38,11.47
36.46,-3.48,6.84,-6.06,9.42,-8.64,12
36.5,-2.84,7.54,-5.43,10.13,-8.03,12.73
36.54,-2.55,8.33,-5.28,11.05,-8,13.77
36.58,-2.58,8.97,-5.46,11.86,-8.35,14.75
36.63,-2.63,9.07,-5.56,12,-8.49,14.93
36.67,-2.71,8.85,-5.6,11.74,-8.49,14.63
36.71,-2.84,8.35,-5.64,11.15,-8.44,13.95
36.75,-3.01,7.64,-5.68,10.31,-8.34,12.97
36.79,-3.19,7.08,-5.76,9.65,-8.33,12.21
36.83,-3.33,6.68,-5.84,9.18,-8.34,11.68
36.88,-3.47,6.38,-5.93,8.84,-8.39,11.3
36.92,-3.62,6.18,-6.07,8.63,-8.52,11.08
36.96,-3.77,6.02,-6.21,8.47,-8.66,10.92
37.0,-3.91,5.92,-6.37,8.38,-8.83,10.84
37.04,-4.08,5.86,-6.56,8.34,-9.04,10.82
37.08,-4.22,5.79,-6.72,8.3,-9.23,10.8
37.13,-4.35,5.74,-6.87,8.26,-9.39,10.78
37.17,-4.46,5.7,-7,8.25,-9.55,10.79
37.21,-4.58,5.68,-7.15,8.25,-9.72,10.82
37.25,-4.7,5.67,-7.29,8.26,-9.88,10.85
37.29,-4.78,5.67,-7.39,8.28,-10,10.89
37.33,-4.82,5.68,-7.44,8.31,-10.07,10.93
37.38,-4.6,5.84,-7.21,8.45,-9.82,11.06
37.42,-4.12,6.25,-6.72,8.84,-9.31,11.43
37.46,-3.44,6.83,-6.01,9.4,-8.57,11.97
